zip_code,centile,superzip,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
614629,56.67007,0,Idaiyur,Pudukkottai,Avadaiyarkoil,10.3586,78.8812,133,11,44,1,24,47,6,M
614630,56.61592,0,Kattumavadi,Pudukkottai,Aranthangi,10.1227,79.2228,201,10,29,125,19,17,1,F
614801,56.58073,0,Arasarkulam,Pudukkottai,Arantangi,10.5789,79.3245,201,10,29,125,19,17,1,F
614805,56.56366,0,Amarasimhendrapuram,Pudukkottai,Arantangi,10.5789,79.3245,133,11,44,1,24,47,6,M
621316,56.53712,0,Viralimalai,Pudukkottai,Illuppur,10.6023,78.5471,133,11,44,1,24,47,6,M
622001,56.50693,0,Gandhinagar,Pudukkottai,Pudukkottai,10.3559,78.6876,133,11,44,1,24,47,6,M
622002,56.49059,0,Maravamadurai,Pudukkottai,"",10.3729,78.5516,201,10,29,125,19,17,1,F
622003,56.44952,0,Rajagopalapuram,Pudukkottai,Pudukkottai,10.3586,78.8812,201,10,29,125,19,17,1,F
622004,56.41128,0,Rajapatti,Pudukkottai,Pudukkottai,10.3586,78.8812,133,11,44,1,24,47,6,M
622005,56.39072,0,SanthaNatha puram,Pudukkottai,Pudukkottai,10.3559,78.6876,133,11,44,1,24,47,6,M
622101,56.3731,0,Chittannavasal,Pudukkottai,Illuppur,10.4636,78.7226,201,10,29,125,19,17,1,F
622102,56.32539,0,Rappusal,Pudukkottai,Illuppur,10.5266,78.686,133,11,44,1,24,47,6,M
622103,56.28968,0,Veerapatti,Pudukkottai,Illuppur,10.4761,78.7619,201,10,29,125,19,17,1,F
622104,56.27991,0,Perumanadu,Pudukkottai,Annavasal,10.3797,78.7424,201,10,29,125,19,17,1,F
622201,56.26218,0,Kulavaipatti,Pudukkottai,Tirumayam,10.6122,78.4625,201,10,29,125,19,17,1,F
622202,56.22337,0,Kongudi,Pudukkottai,Tirumayam,10.2018,78.9415,133,11,44,1,24,47,6,M
622203,56.21048,0,Ganapathipuram,Pudukkottai,Gandarvakottai,10.3586,78.8812,201,10,29,125,19,17,1,F
622204,56.14568,0,Sithakoor,Pudukkottai,Arantangi,10.067,78.9756,133,11,44,1,24,47,6,M
622209,56.09734,0,Vambarampatti,Pudukkottai,Thirumayam,10.1532,78.887,201,10,29,125,19,17,1,F
622301,56.07598,0,Malaiyur,Pudukkottai,Alangudi,10.3586,78.8812,201,10,29,125,19,17,1,F
622302,56.00248,0,Karambakudi,Pudukkottai,Alangudi,10.3586,78.8812,133,11,44,1,24,47,6,M
622303,55.96075,0,Vamban,Pudukkottai,Alangudi,10.3752,78.9287,201,10,29,125,19,17,1,F
622304,55.90962,0,Kottaikadu,Pudukkottai,Alangudi,10.3586,78.8812,133,11,44,1,24,47,6,M
622401,55.88542,0,Melamelanilai,Pudukkottai,Tirumayam,10.3115,78.4691,133,11,44,1,24,47,6,M
622402,55.83969,0,Sevalur,Pudukkottai,Tirumayam,10.2966,78.6332,133,11,44,1,24,47,6,M
622403,55.79169,0,Tirukkalambur,Pudukkottai,Tirumayam,10.2016,78.5029,133,11,44,1,24,47,6,M
622404,55.77433,0,Kottur,Pudukkottai,Tirumayam,10.3227,78.736,201,10,29,125,19,17,1,F
622407,55.74091,0,Ponnamaravathy,Pudukkottai,Tirumayam,10.2803,78.536,133,11,44,1,24,47,6,M
622409,55.72988,0,Mudalipatti,Pudukkottai,Thirumayam,10.3586,78.8812,133,11,44,1,24,47,6,M
622411,55.71532,0,Kesarapatti,Pudukkottai,Thirumayam,10.3468,78.6818,133,11,44,1,24,47,6,M
622412,55.71133,0,Gudalur,Pudukkottai,Tirumayam,10.3468,78.6818,133,11,44,1,24,47,6,M
622422,55.66497,0,Sivapuram,Pudukkottai,Thirumayam,10.3586,78.8812,201,10,29,125,19,17,1,F
622501,55.63203,0,Satyamangalam,Pudukkottai,Illuppur,10.4807,78.7701,201,10,29,125,19,17,1,F
622502,55.59306,0,Nanjur,Pudukkottai,Kulathur,10.5789,78.8078,133,11,44,1,24,47,6,M
622503,55.57398,0,N.Shanmuganathapuri,Pudukkottai,Thirumayam,10.4529,78.7826,201,10,29,125,19,17,1,F
622504,55.5671,0,Tirumalairayapuram,Pudukkottai,Kulathur,10.5113,78.8207,201,10,29,125,19,17,1,F
622505,55.52934,0,Panangudi,Pudukkottai,Tirumayam,10.2216,78.7887,201,10,29,125,19,17,1,F
622506,55.52613,0,Sengirai,Pudukkottai,Tirumayam,10.2575,78.8245,201,10,29,125,19,17,1,F
622507,55.51837,0,Pilivalam,Pudukkottai,Tirumayam,10.2809,78.7705,133,11,44,1,24,47,6,M
622515,55.50526,0,Avur,Pudukkottai,Kulathur,10.6601,78.6724,133,11,44,1,24,47,6,M
623401,55.4821,0,Kalladithidal,Sivaganga,Tiruvadanai,9.7453,78.7669,130,20,32,2,25,40,11,M
623402,55.48165,0,Muppaiyur,Sivaganga,Devakottai,9.8076,78.833,130,20,32,2,25,40,11,M
623701,55.47798,0,Kumarakurichi,Sivaganga,Devakottai,9.5282,78.6143,130,20,32,2,25,40,11,M
630001,55.46858,0,Senjai,Sivaganga,Karaikudi,10.0582,78.7645,130,20,32,2,25,40,11,M
630002,55.43132,0,Sekkalai,Sivaganga,Karaikudi,10.0801,78.7782,130,20,32,2,25,40,11,M
630003,55.4127,0,Ae.College,Sivaganga,Karaikudi,8.5913,78.0491,130,20,32,2,25,40,11,M
630005,55.38647,0,Devakottai Road,Sivaganga,Devakottai,9.5765,78.5306,178,5,15,121,8,26,3,F
630101,55.37992,0,Attangudi,Sivaganga,Karaikudi,10.1403,78.6648,178,5,15,121,8,26,3,F
630102,55.37715,0,Chettinad,Sivaganga,Karaikudi,10.12,78.7938,178,5,15,121,8,26,3,F
630103,55.37487,0,Kanadukathan,Sivaganga,Karaikudi,10.1721,78.7794,178,5,15,121,8,26,3,F
630104,55.37015,0,Kandanur,Sivaganga,Karaikudi,10.1037,78.8254,178,5,15,121,8,26,3,F
630105,55.36469,0,Kothamangalam (Sivaganga),Sivaganga,Karaikudi,10.1856,78.8044,178,5,15,121,8,26,3,F
630106,55.35987,0,Kottaiyur,Sivaganga,Karaikudi,10.1096,78.7956,178,5,15,121,8,26,3,F
630107,55.35135,0,Pallattur,Sivaganga,Karaikudi,10.1461,78.8031,178,5,15,121,8,26,3,F
630108,55.34726,0,Jayankondan,Sivaganga,Karaikudi-sakkottaiblock,9.9151,78.5987,130,20,32,2,25,40,11,M
630201,55.31945,0,A.Thekkur,Sivaganga,Tiruppathur,9.982,78.6934,130,20,32,2,25,40,11,M
630202,55.31173,0,Ariyakudi,Sivaganga,Karaikudi,9.9151,78.5987,130,20,32,2,25,40,11,M
630203,55.30219,0,Vaiyakalathur,Sivaganga,Tirupattur,10.2067,78.5944,178,5,15,121,8,26,3,F
630204,55.29696,0,Naduvikottai,Sivaganga,Tirupathur,9.8104,78.8384,178,5,15,121,8,26,3,F
630205,55.29414,0,Kilasevalpatti,Sivaganga,Tiruppattur,9.982,78.6934,130,20,32,2,25,40,11,M
630206,55.28147,0,Koratti,Sivaganga,Karaikudi-kallal Block,9.9151,78.5987,130,20,32,2,25,40,11,M
630207,55.25291,0,Nachiapuram,Sivaganga,Tiruppattur,10.0804,78.6779,130,20,32,2,25,40,11,M
630208,55.21315,0,O.Siruvayal,Sivaganga,Tiruppattur,10.1356,78.7239,130,20,32,2,25,40,11,M
630210,55.20863,0,Kattambur,Sivaganga,Sivaganga,10.0864,78.5783,178,5,15,121,8,26,3,F
630211,55.20317,0,Alampatti,Sivaganga,Tirupattur,10.1259,78.5347,178,5,15,121,8,26,3,F
630212,55.16519,0,Sirukudalpatti,Sivaganga,Tiruppattur,10.1444,78.6476,130,20,32,2,25,40,11,M
630301,55.15668,0,Amaravathipudur,Sivaganga,Devakottai,10.1639,78.5877,130,20,32,2,25,40,11,M
630302,55.15655,0,Devakottai H.O,Sivaganga,Devakottai,10.1639,78.5877,130,20,32,2,25,40,11,M
630303,55.13261,0,Hanumanthagudi,Sivaganga,Devakottai,10.3066,78.8028,178,5,15,121,8,26,3,F
630305,55.0814,0,Kallal,Sivaganga,Karaikudi,9.9869,78.6637,178,5,15,121,8,26,3,F
630306,55.04203,0,Visalayankottai,Sivaganga,Devakottai,10.1639,78.5877,130,20,32,2,25,40,11,M
630307,55.03825,0,Kuthalur,Sivaganga,Karaikudi-kallal Block,10.0613,78.7189,130,20,32,2,25,40,11,M
630309,55.02475,0,Piranpatti,Sivaganga,Tiruppattur-singampunariblock,10.2928,78.3935,130,20,32,2,25,40,11,M
630311,54.99476,0,Periyakarai,Sivaganga,Devakottai,9.9174,78.7746,130,20,32,2,25,40,11,M
630312,54.98778,0,Puliyal,Sivaganga,Devakottai,9.8471,78.8631,178,5,15,121,8,26,3,F
630313,54.97822,0,Sembanur,Sivaganga,Karaikudi,9.9989,78.6317,178,5,15,121,8,26,3,F
630314,54.96239,0,Shanmuganathapuram,Sivaganga,Devakottai,9.9752,78.8254,130,20,32,2,25,40,11,M
630321,54.9599,0,Vethiyur,Sivaganga,Devakottai,10.0939,78.6439,130,20,32,2,25,40,11,M
630405,54.95428,0,Sevvur,Sivaganga,Tiruppattur,10.2472,78.6046,130,20,32,2,25,40,11,M
630408,54.91386,0,Vilangattur,Sivaganga,Devakottai,9.8329,78.8205,130,20,32,2,25,40,11,M
630410,54.87493,0,Ulagampatti,Sivaganga,Tiruppattur,10.3216,78.5079,178,5,15,121,8,26,3,F
630411,54.8429,0,Uruvatti,Sivaganga,Devakottai,9.8159,78.727,130,20,32,2,25,40,11,M
630501,54.80847,0,Kallampatti,Sivaganga,Tiruppattur-singampunari Block,10.1555,78.4904,130,20,32,2,25,40,11,M
630502,54.79272,0,Piranmalai,Sivaganga,Tiruppattur-singampunariblock,10.2371,78.4378,130,20,32,2,25,40,11,M
630551,54.78146,0,Pulikanmoi,Sivaganga,Sivaganga,9.8555,78.5009,178,5,15,121,8,26,3,F
630552,54.76001,0,Tirumalaikoneripatti,Sivaganga,Sivaganga,9.8555,78.5009,178,5,15,121,8,26,3,F
630553,54.75774,0,Alavakottai,Sivaganga,Sivaganga,9.9986,78.518,178,5,15,121,8,26,3,F
630554,54.72892,0,Siramam,Sivaganga,Sivaganga,9.7662,78.6215,130,20,32,2,25,40,11,M
630555,54.72058,0,Panangudi,Sivaganga,Sivaganga,9.8378,78.5502,130,20,32,2,25,40,11,M
630556,54.70235,0,Vittaneri,Sivaganga,Sivaganga,9.8352,78.588,130,20,32,2,25,40,11,M
630557,54.66639,0,Okkur,Sivaganga,Sivaganga,9.9452,78.5219,130,20,32,2,25,40,11,M
630558,54.65741,0,Paganeri,Sivaganga,Sivaganga,9.95,78.6,178,5,15,121,8,26,3,F
630559,54.65465,0,Vembattur,Sivaganga,Manamadurai,9.8002,78.387,178,5,15,121,8,26,3,F
630561,54.64217,0,Sivaganga Courts,Sivaganga,Sivaganga,10.0047,78.435,178,5,15,121,8,26,3,F
630562,54.6125,0,Kandangipatti,Sivaganga,Sivaganga,9.9159,78.4207,130,20,32,2,25,40,11,M
630566,54.53801,0,Mallakottai,Sivaganga,Tirupattur,10.0471,78.4638,178,5,15,121,8,26,3,F
630602,54.53504,0,Muthanendhal,Sivaganga,Manamadurai,9.8282,78.286,178,5,15,121,8,26,3,F
630606,54.51688,0,Manamadurai Town,Sivaganga,Manamadurai,9.8282,78.286,178,5,15,121,8,26,3,F
630609,54.48286,0,Kattikulam,Sivaganga,Manamadurai,9.7008,78.3723,130,20,32,2,25,40,11,M
630610,54.44624,0,Kattanur,Sivaganga,Manamadurai,9.7557,78.7326,178,5,15,121,8,26,3,F
630611,54.4017,0,Tiruppuvanam,Sivaganga,Manamadurai,9.8256,78.258,130,20,32,2,25,40,11,M
630612,54.3566,0,Pottapalayam,Sivaganga,Tiruppuvanam,9.9846,78.1704,178,5,15,121,8,26,3,F
630702,54.35239,0,Kottaiyur,Sivaganga,Ilayangudi,10.1096,78.7956,178,5,15,121,8,26,3,F
630709,54.31097,0,Thayamangalam,Sivaganga,Ilayangudi,9.6804,78.6076,130,20,32,2,25,40,11,M
630710,54.27194,0,Samudram,Sivaganga,Ilayangudi,9.9151,78.5987,178,5,15,121,8,26,3,F
630713,54.22601,0,Sakkur,Sivaganga,Ilayangudi,9.7167,78.7009,178,5,15,121,8,26,3,F
625001,54.17597,0,South Gate,Madurai,Madurai South,10.0042,78.1748,425,53,108,5,111,111,37,M
625002,54.13592,0,Sellur (Madurai),Madurai,Madurai North,9.9321,78.1228,425,53,108,5,111,111,37,M
625003,54.10724,0,Madakkulam,Madurai,Madurai South,9.9181,78.0807,599,19,49,433,42,49,7,F
625004,54.08392,0,Pasumalai,Madurai,Madurai South,9.8961,78.0813,599,19,49,433,42,49,7,F
625005,54.07371,0,Nilaiyur,Madurai,Madurai South,9.8572,78.0598,599,19,49,433,42,49,7,F
625006,54.06027,0,Tirunagar,Madurai,Madurai South,10.0042,78.1748,599,19,49,433,42,49,7,F
625007,54.031,0,K.Pudur,Madurai,"",10.0042,78.1748,599,19,49,433,42,49,7,F
625008,54.0187,0,Kappalur,Madurai,Tirumangalam,9.8444,78.0164,425,53,108,5,111,111,37,M
625009,53.99842,0,Chintamani,Madurai,Madurai North,9.8927,78.1392,425,53,108,5,111,111,37,M
625011,53.95558,0,Jaihindpuram,Madurai,Madurai South,9.9485,78.1616,599,19,49,433,42,49,7,F
625012,53.95484,0,Villapuram,Madurai,Madurai South,9.9,78.1222,599,19,49,433,42,49,7,F
625014,53.9539,0,Tiruppalai,Madurai,Madurai North,9.9779,78.1329,599,19,49,433,42,49,7,F
625015,53.91678,0,Thiagarajar Engg College,Madurai,Madurai South,9.9485,78.1616,599,19,49,433,42,49,7,F
625016,53.90852,0,Ponmeni,Madurai,Madurai North,9.9234,78.0898,599,19,49,433,42,49,7,F
625017,53.86081,0,Vagaikulam,Madurai,Madurai North,9.921,78.0063,425,53,108,5,111,111,37,M
625018,53.8477,0,Kumaram,Madurai,Madurai North,10.0086,78.0933,425,53,108,5,111,111,37,M
625019,53.82462,0,Vadivelkarai,Madurai,Madurai North,9.9174,78.0546,425,53,108,5,111,111,37,M
625020,53.79795,0,Andarkottaram,Madurai,Madurai North,9.907,78.1812,599,19,49,433,42,49,7,F
625021,53.77591,0,Vadapalanji,Madurai,Madurai South,9.9266,78.0096,599,19,49,433,42,49,7,F
625022,53.76713,0,Perungudi,Madurai,Madurai South,9.8556,78.0908,599,19,49,433,42,49,7,F
625023,53.74065,0,Madras High Court Madurai Bench,Madurai,Madurai North,9.8751,78.1488,599,19,49,433,42,49,7,F
625101,53.73987,0,Kunnarampatti,Madurai,Melur,10.2013,78.3205,599,19,49,433,42,49,7,F
625102,53.70852,0,Malampatti,Madurai,Melur,10.07,78.4443,425,53,108,5,111,111,37,M
625103,53.69879,0,Kottampatti,Madurai,Melur,10.2203,78.3766,425,53,108,5,111,111,37,M
625104,53.65962,0,Arumbanur,Madurai,Melur,9.9944,78.1924,599,19,49,433,42,49,7,F
625105,53.65799,0,Pattur,Madurai,Melur,10.1395,78.3117,599,19,49,433,42,49,7,F
625106,53.63444,0,Arittapatti,Madurai,Melur,10.0375,78.2848,599,19,49,433,42,49,7,F
625107,53.59873,0,Rajakkur,Madurai,Melur,9.9272,78.2389,425,53,108,5,111,111,37,M
625108,53.58431,0,Budamangalam,Madurai,Melur,10.1029,78.3842,425,53,108,5,111,111,37,M
625109,53.54317,0,Vellalur,Madurai,Melur,9.9939,78.3981,425,53,108,5,111,111,37,M
625110,53.51199,0,Tiruvadur,Madurai,Madurai North,9.9549,78.3155,599,19,49,433,42,49,7,F
625122,53.4883,0,Chittampatti,Madurai,Melur,9.921,78.0063,599,19,49,433,42,49,7,F
625201,53.45403,0,Sakkimangalam,Madurai,Madurai South,9.8812,78.1924,599,19,49,433,42,49,7,F
625205,53.44466,0,Irumbadi,Madurai,Vadipatti,9.4883,77.664,599,19,49,433,42,49,7,F
625207,53.43469,0,Kadupatti,Madurai,Thirumangalam,9.921,78.0063,425,53,108,5,111,111,37,M
625214,53.40937,0,Sholavandan,Madurai,Vadipatti,10.0216,77.9609,425,53,108,5,111,111,37,M
625218,53.40556,0,Andipatti,Madurai,Vadipatti,9.9711,78.3267,425,53,108,5,111,111,37,M
625221,53.39901,0,Kondayampatti,Madurai,Vadipatti,9.921,78.0063,599,19,49,433,42,49,7,F
625234,53.38127,0,Kodimangalam,Madurai,Madurai South,10.0062,78.1578,599,19,49,433,42,49,7,F
625301,53.36168,0,Mangulam,Madurai,Melur,10.0335,78.243,599,19,49,433,42,49,7,F
625402,53.30468,0,Samayanallur,Madurai,Vadipatti,9.9792,78.0359,425,53,108,5,111,111,37,M
625501,53.26131,0,Mettupatti,Madurai,"",9.9982,78.2151,425,53,108,5,111,111,37,M
625503,53.21419,0,Palamedu,Madurai,Vadipatti,10.105,78.1134,599,19,49,433,42,49,7,F
625514,53.1936,0,Chettikulam,Madurai,Usilampatti,9.995,78.1462,599,19,49,433,42,49,7,F
625527,53.13266,0,Allikundam,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625529,53.07,0,T.Uchapatti,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625532,53.03788,0,Nattamangalam,Madurai,Usilampatti,9.9399,78.2375,599,19,49,433,42,49,7,F
625535,52.97088,0,Sulapuram,Madurai,Peraiyur,9.8378,77.686,425,53,108,5,111,111,37,M
625537,52.91619,0,Ayyanarkulam,Madurai,Usilampatti,9.921,78.0063,599,19,49,433,42,49,7,F
625701,52.89894,0,Vadakkampatti,Madurai,Thirumangalam,9.921,78.0063,599,19,49,433,42,49,7,F
625702,52.85279,0,Silarpatti,Madurai,Tirumangalam,9.8112,77.7318,425,53,108,5,111,111,37,M
625703,52.81509,0,Peraiyur (Madurai),Madurai,Peraiyur,9.7358,77.7896,425,53,108,5,111,111,37,M
625704,52.79251,0,Kilavaneri,Madurai,Tirumangalam,9.921,78.0063,425,53,108,5,111,111,37,M
625705,52.75831,0,Palaiyur,Madurai,Usilampatti,9.9528,78.3088,599,19,49,433,42,49,7,F
625706,52.72348,0,Vagaikulam,Madurai,"",9.921,78.0063,599,19,49,433,42,49,7,F
625707,52.63041,0,Villur,Madurai,Tirumangalam Taluk,9.7561,77.9748,599,19,49,433,42,49,7,F
625708,52.61628,0,T.Kunnathur,Madurai,Peraiyur,9.7561,77.9748,425,53,108,5,111,111,37,M
625203,52.59872,0,Genguvarpatti,Theni,Periyakulam,10.058,78.0743,154,23,27,2,41,43,18,M
625512,52.59374,0,Ammapatti,Theni,Andipatti,10.0415,77.5244,154,23,27,2,41,43,18,M
625513,52.57568,0,Bodinayakanur H.O,Theni,Bodinayakanur,9.9603,77.7791,219,14,15,151,11,22,6,F
625515,52.56748,0,Kujjanur,Theni,Uthamapalayam,9.8743,77.3747,219,14,15,151,11,22,6,F
625516,52.51963,0,Cumbum (Theni),Theni,Uthamapalayam,9.7365,77.2847,154,23,27,2,41,43,18,M
625517,52.50291,0,Okkaraipatti,Theni,Andipatti,9.963,77.5704,219,14,15,151,11,22,6,F
625518,52.4924,0,Gudalur,Theni,Uthamapalayam,9.6783,77.2495,219,14,15,151,11,22,6,F
625519,52.47834,0,Manalar,Theni,Uthamapalayam,9.9603,77.7791,219,14,15,151,11,22,6,F
625520,52.47356,0,Dharmapuri,Theni,Periyakulam,9.8967,77.4426,154,23,27,2,41,43,18,M
625521,52.46483,0,Narayanathevanpatti,Theni,Uthamapalayam,9.8867,77.3673,154,23,27,2,41,43,18,M
625522,52.45948,0,Kombai,Theni,Uthamapalayam,9.8475,77.296,154,23,27,2,41,43,18,M
625523,52.45913,0,Saruthupatti,Theni,Uthamapalayam,9.8112,77.4123,219,14,15,151,11,22,6,F
625524,52.44709,0,Pannaipuram,Theni,Uthamapalayam,9.8658,77.2836,219,14,15,151,11,22,6,F
625525,52.4314,0,Periyar Project,Theni,Uthamapalayam,9.8867,77.3673,219,14,15,151,11,22,6,F
625526,52.42253,0,Anamalayanpatti,Theni,Uthamapalayam,9.7885,77.3443,219,14,15,151,11,22,6,F
625528,52.40587,0,Nagalapuram,Theni,Bodinayakanur,9.9448,77.4852,219,14,15,151,11,22,6,F
625530,52.38425,0,Thamminayakanpatti,Theni,Uthamapalayam,9.914,77.3018,154,23,27,2,41,43,18,M
625531,52.36677,0,Annanji,Theni,Theni,10.0424,77.5047,154,23,27,2,41,43,18,M
625533,52.31683,0,Uthamapalayam,Theni,Uthamapalayam,9.807,77.3272,219,14,15,151,11,22,6,F
625534,52.30883,0,Koduvilarpatti,Theni,Theni,9.9695,77.4915,219,14,15,151,11,22,6,F
625536,52.26843,0,Rajagopalanpatti,Theni,Andipatti,10.0069,77.6451,154,23,27,2,41,43,18,M
625540,52.23848,0,Sukkangalpatti,Theni,Uthamapalayam,9.8382,77.4322,219,14,15,151,11,22,6,F
625556,52.214,0,C.Pudupatti,Theni,Uthamapalayam,9.9392,77.7329,219,14,15,151,11,22,6,F
625562,52.21335,0,Koilpatti,Theni,Periyakulam,9.8902,77.4394,219,14,15,151,11,22,6,F
625579,52.20053,0,Siraparai,Theni,Andipatti,9.9392,77.7329,219,14,15,151,11,22,6,F
625582,52.1626,0,Kottagudi,Theni,Bodinayakanur,10.0789,77.2623,154,23,27,2,41,43,18,M
625601,52.11718,0,Vadagarai,Theni,Periyakulam,9.8902,77.4394,219,14,15,151,11,22,6,F
625602,52.09197,0,Silvarpatti,Theni,Periyakulam,9.8994,77.2904,219,14,15,151,11,22,6,F
625603,52.0697,0,Vadugapatti,Theni,Periyakulam,9.8902,77.4394,154,23,27,2,41,43,18,M
625604,52.06504,0,Nallakaruppanpatti,Theni,Periyakulam,10.1197,77.6089,154,23,27,2,41,43,18,M
625605,52.06186,0,Agamalai,Theni,Periyakulam,10.1094,77.4216,154,23,27,2,41,43,18,M
626001,52.01986,0,Virudhunagar Bazaar,Virudhunagar,Virudhunagar,10.9844,78.4673,171,29,31,1,48,49,13,M
626002,51.99065,0,Virudhunagar Collectorate,Virudhunagar,Virudhunagar,10.9844,78.4673,171,29,31,1,48,49,13,M
626003,51.98206,0,Inamreddiapatti,Virudhunagar,Virudhunagar,10.9844,78.4673,171,29,31,1,48,49,13,M
626004,51.96918,0,Malaipatti,Virudhunagar,Aruppukkottai,9.4825,78.0053,249,9,15,193,12,16,4,F
626005,51.91488,0,Mullipatti,Virudhunagar,Virudhunagar,9.4841,77.9428,249,9,15,193,12,16,4,F
626101,51.90396,0,Aruppukottai West,Virudhunagar,Aruppukkottai,9.5287,78.1321,249,9,15,193,12,16,4,F
626102,51.89006,0,Ramalingapuram,Virudhunagar,Sattur,9.4825,78.0053,171,29,31,1,48,49,13,M
626103,51.88341,0,Pudukottai,Virudhunagar,Sivakasi,9.4841,77.9428,171,29,31,1,48,49,13,M
626104,51.87712,0,Vakkanangundu,Virudhunagar,Kariapatti,9.6307,78.0971,171,29,31,1,48,49,13,M
626105,51.84613,0,Kallurani,Virudhunagar,Aruppukottai,9.4694,78.1625,171,29,31,1,48,49,13,M
626106,51.83338,0,Allalaperi,Virudhunagar,Kariapatti,9.6498,78.1797,249,9,15,193,12,16,4,F
626107,51.79184,0,Kovilangulam,Virudhunagar,Aruppukottai,9.5287,78.1321,249,9,15,193,12,16,4,F
626108,51.76391,0,Chockalingapuram,Virudhunagar,Rajapalayam,9.4841,77.9428,171,29,31,1,48,49,13,M
626109,51.7446,0,Mallanginar,Virudhunagar,Kariapatti,9.5287,78.1321,171,29,31,1,48,49,13,M
626110,51.73485,0,Mohamed Sahibpuram,Virudhunagar,Rajapalayam,9.443,77.8389,171,29,31,1,48,49,13,M
626111,51.73212,0,Pottalpatti,Virudhunagar,Rajapalayam,9.3649,77.4997,249,9,15,193,12,16,4,F
626112,51.72096,0,T.Meenakshipuram,Virudhunagar,Aruppukottai,9.443,77.8389,249,9,15,193,12,16,4,F
626113,51.67249,0,Pandalgudi,Virudhunagar,Aruppukottai,9.443,77.8389,249,9,15,193,12,16,4,F
626114,51.67191,0,Sengulam,Virudhunagar,Aruppukottai,9.3303,78.2914,249,9,15,193,12,16,4,F
626115,51.64414,0,Sethu Institute of Technology,Virudhunagar,Kariapatti,9.7403,78.1007,171,29,31,1,48,49,13,M
626116,51.62719,0,W Pudupatti,Virudhunagar,Srivilliputhur,9.443,77.8389,171,29,31,1,48,49,13,M
626117,51.62106,0,Rajapalayam Bazzar,Virudhunagar,Rajapalayam,9.443,77.8389,249,9,15,193,12,16,4,F
626118,51.59854,0,Pungamarathupatti,Virudhunagar,Aruppukkottai,9.4224,78.219,249,9,15,193,12,16,4,F
626119,51.58455,0,Sankaralingapuram,Virudhunagar,Virudhunagar,9.3733,77.5853,249,9,15,193,12,16,4,F
626121,51.58185,0,Seithur,Virudhunagar,Rajapalayam,9.4056,77.4784,249,9,15,193,12,16,4,F
626122,51.56986,0,Settiyarpatti,Virudhunagar,Rajapalayam,9.3935,77.4935,249,9,15,193,12,16,4,F
626123,51.56591,0,Sivakasi Bazzar,Virudhunagar,Sivakasi,9.5073,77.9056,249,9,15,193,12,16,4,F
626124,51.55237,0,Kakkivadanpatti,Virudhunagar,Sivakasi,9.4034,77.7254,249,9,15,193,12,16,4,F
626125,51.52508,0,Srivilliputhur,Virudhunagar,Srivilliputhur,9.5127,77.6337,171,29,31,1,48,49,13,M
626126,51.50218,0,S.Ramachandrapuram,Virudhunagar,Srivilliputhur,9.5073,77.9056,171,29,31,1,48,49,13,M
626127,51.4948,0,Lakshmipuram,Virudhunagar,Sivakasi,9.3859,78.049,171,29,31,1,48,49,13,M
626128,51.47893,0,Vetrilaiyurani,Virudhunagar,Sivakasi,9.5073,77.9056,249,9,15,193,12,16,4,F
626129,51.46445,0,Anaikulam,Virudhunagar,Tiruchuli,9.4841,77.9428,249,9,15,193,12,16,4,F
626130,51.43571,0,Alamarathupatti,Virudhunagar,Sivakasi,9.4721,77.8409,249,9,15,193,12,16,4,F
626131,51.43132,0,Vembakottai,Virudhunagar,Sivakasi,9.3333,77.7667,171,29,31,1,48,49,13,M
626132,51.42484,0,Watrap,Virudhunagar,Srivilliputhur,9.6364,77.6388,171,29,31,1,48,49,13,M
626133,51.42273,0,Kansapuram,Virudhunagar,Srivilliputtur,9.6302,77.6018,171,29,31,1,48,49,13,M
626134,51.41115,0,Chidambarapuram,Virudhunagar,Aruppukkottai,9.4361,78.0834,249,9,15,193,12,16,4,F
626135,51.39606,0,Srivilliputhur Court Complexe,Virudhunagar,Srivilliputhur,9.4835,77.7979,249,9,15,193,12,16,4,F
626136,51.38942,0,Vadakarai,Virudhunagar,Rajapalayam,9.3379,77.6227,249,9,15,193,12,16,4,F
626137,51.36271,0,Pillayarkulam,Virudhunagar,Srivilliputhur,9.4835,77.7979,171,29,31,1,48,49,13,M
626138,51.34454,0,Mangalam,Virudhunagar,Sivakasi,9.4841,77.9428,171,29,31,1,48,49,13,M
626139,51.31437,0,Kilavikulam,Virudhunagar,Rajapalayam,9.3602,77.5865,249,9,15,193,12,16,4,F
626140,51.30375,0,Sevalpatti,Virudhunagar,Sattur,9.6643,78.0978,249,9,15,193,12,16,4,F
626141,51.30087,0,Achankulam,Virudhunagar,Sivakasi,9.4045,77.5768,249,9,15,193,12,16,4,F
626142,51.28466,0,Sundararajapuram,Virudhunagar,Rajapalayam,9.4841,77.9428,249,9,15,193,12,16,4,F
626149,51.27246,0,Kadaneri,Virudhunagar,Srivilliputtur,9.6294,77.7217,171,29,31,1,48,49,13,M
626161,51.2613,0,Athipatti,Virudhunagar,Aruppukottai,9.4806,77.8738,171,29,31,1,48,49,13,M
